Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,datetime,date,year,month,day,hr,min
,South Korea,2/2/20 2:23,15,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
,Germany,2/3/20 20:53,12,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Macau,Macau,2/4/20 4:43,10,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
,Malaysia,2/4/20 7:33,10,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Taiwan,Taiwan,1/31/20 15:20,10,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
,Vietnam,2/3/20 21:43,8,0,1,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
,France,2/1/20 1:52,6,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
,United Arab Emirates,2/2/20 5:43,5,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
New South Wales,Australia,2/1/20 18:12,4,0,2,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Victoria,Australia,2/1/20 18:12,4,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
,India,2/3/20 21:43,3,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Queensland,Australia,2/2/20 22:33,2,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
South Australia,Australia,2/2/20 22:33,2,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
"Toronto, ON",Canada,2/4/20 0:13,2,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
,Italy,1/31/20 8:15,2,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
,Philippines,2/2/20 3:33,2,1,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
,Russia,1/31/20 16:13,2,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
,UK,2/1/20 1:52,2,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
"Chicago, IL",US,2/1/20 19:43,2,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
"San Benito, CA",US,2/3/20 3:53,2,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
"Santa Clara, CA",US,2/3/20 0:43,2,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
,Cambodia,1/31/20 8:15,1,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
British Columbia,Canada,2/1/20 18:12,1,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
"London, ON",Canada,2/4/20 0:03,1,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
,Finland,1/31/20 8:15,1,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Tibet,Mainland China,2/1/20 1:52,1,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
,Nepal,1/31/20 8:15,1,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
,Spain,2/1/20 23:43,1,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
,Sri Lanka,1/31/20 8:15,1,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
,Sweden,2/1/20 2:13,1,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
"Boston, MA",US,2/1/20 19:43,1,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
"Los Angeles, CA",US,2/1/20 19:53,1,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
"Orange, CA",US,2/1/20 19:53,1,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
"Seattle, WA",US,2/1/20 19:43,1,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
"Tempe, AZ",US,2/1/20 19:43,1,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
