Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,date,year,month,day,Latitude,Longitude
Unassigned Location (From Diamond Princess),US,2020-02-24T23:33:02,36,0,0,Feb24,2020,2,24,35.4437,139.638
,Thailand,2020-02-23T15:03:05,35,0,21,Feb24,2020,2,24,15.0,101.0
Taiwan,Taiwan,2020-02-24T10:13:28,30,1,5,Feb24,2020,2,24,23.7,121.0
,Malaysia,2020-02-24T11:53:02,22,0,18,Feb24,2020,2,24,2.5,112.5
Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18,Feb24,2020,2,24,35.7452,95.9956
,Germany,2020-02-21T23:03:13,16,0,14,Feb24,2020,2,24,51.0,9.0
,Vietnam,2020-02-21T06:03:04,16,0,14,Feb24,2020,2,24,16.0,108.0
,UK,2020-02-24T08:33:02,13,0,8,Feb24,2020,2,24,55.0,-3.0
,United Arab Emirates,2020-02-22T14:53:02,13,0,4,Feb24,2020,2,24,24.0,54.0
,France,2020-02-15T20:53:02,12,1,4,Feb24,2020,2,24,47.0,2.0
Macau,Macau,2020-02-20T02:13:19,10,0,6,Feb24,2020,2,24,22.1667,113.55
From Diamond Princess,Australia,2020-02-22T17:03:05,7,0,0,Feb24,2020,2,24,35.4437,139.638
British Columbia,Canada,2020-02-21T05:23:04,6,0,0,Feb24,2020,2,24,49.2827,-123.1207
Queensland,Australia,2020-02-21T05:43:02,5,0,1,Feb24,2020,2,24,-28.0167,153.4
New South Wales,Australia,2020-02-13T17:53:03,4,0,4,Feb24,2020,2,24,-33.8688,151.2093
Victoria,Australia,2020-02-13T17:53:03,4,0,4,Feb24,2020,2,24,-37.8136,144.9631
"Toronto, ON",Canada,2020-02-24T14:43:03,3,0,2,Feb24,2020,2,24,43.6532,-79.3832
,India,2020-02-16T07:43:02,3,0,3,Feb24,2020,2,24,21.0,78.0
,Philippines,2020-02-12T07:43:02,3,1,1,Feb24,2020,2,24,13.0,122.0
South Australia,Australia,2020-02-17T08:13:09,2,0,2,Feb24,2020,2,24,-34.9285,138.6007
,Oman,2020-02-24T23:43:01,2,0,0,Feb24,2020,2,24,21.0,57.0
,Russia,2020-02-12T14:43:03,2,0,2,Feb24,2020,2,24,60.0,90.0
,Spain,2020-02-15T17:23:04,2,0,2,Feb24,2020,2,24,40.0,-4.0
"Chicago, IL",US,2020-02-09T19:03:03,2,0,2,Feb24,2020,2,24,41.8781,-87.6298
"San Benito, CA",US,2020-02-03T03:53:02,2,0,0,Feb24,2020,2,24,36.5761,-120.9876
"San Diego County, CA",US,2020-02-21T05:43:02,2,0,1,Feb24,2020,2,24,32.7157,-117.1611
"Santa Clara, CA",US,2020-02-21T05:23:04,2,0,1,Feb24,2020,2,24,37.3541,-121.9552
,Afghanistan,2020-02-24T23:33:02,1,0,0,Feb24,2020,2,24,33.0,65.0
,Bahrain,2020-02-24T23:33:02,1,0,0,Feb24,2020,2,24,26.0275,50.55
,Belgium,2020-02-17T04:23:06,1,0,1,Feb24,2020,2,24,50.8333,4.0
,Cambodia,2020-02-12T07:43:02,1,0,1,Feb24,2020,2,24,11.55,104.9167
"London, ON",Canada,2020-02-12T18:53:03,1,0,1,Feb24,2020,2,24,42.9849,-81.2453
,Egypt,2020-02-21T18:53:02,1,0,0,Feb24,2020,2,24,26.0,30.0
,Finland,2020-02-12T00:03:12,1,0,1,Feb24,2020,2,24,64.0,26.0
,Iraq,2020-02-24T23:33:02,1,0,0,Feb24,2020,2,24,33.0,44.0
From Diamond Princess,Israel,2020-02-22T20:53:02,1,0,0,Feb24,2020,2,24,31.0461,34.8516
,Kuwait,2020-02-24T23:33:02,1,0,0,Feb24,2020,2,24,29.5,47.75
,Lebanon,2020-02-22T20:53:02,1,0,0,Feb24,2020,2,24,33.8547,35.8623
Tibet,Mainland China,2020-02-12T06:43:02,1,0,1,Feb24,2020,2,24,31.6927,88.0924
,Nepal,2020-02-12T14:43:03,1,0,1,Feb24,2020,2,24,28.1667,84.25
,Sri Lanka,2020-02-08T03:43:03,1,0,1,Feb24,2020,2,24,7.0,81.0
,Sweden,2020-02-01T02:13:26,1,0,0,Feb24,2020,2,24,63.0,16.0
"Boston, MA",US,2020-02-01T19:43:03,1,0,0,Feb24,2020,2,24,42.3601,-71.0589
"Humboldt County, CA",US,2020-02-21T05:13:09,1,0,0,Feb24,2020,2,24,40.745,-123.8695
"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0,Feb24,2020,2,24,34.0522,-118.2437
"Madison, WI",US,2020-02-05T21:53:02,1,0,0,Feb24,2020,2,24,43.0731,-89.4012
"Orange, CA",US,2020-02-01T19:53:03,1,0,0,Feb24,2020,2,24,33.7879,-117.8531
"Sacramento County, CA",US,2020-02-21T23:13:16,1,0,0,Feb24,2020,2,24,38.4747,-121.3542
"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0,Feb24,2020,2,24,29.4241,-98.4936
"Seattle, WA",US,2020-02-09T07:03:04,1,0,1,Feb24,2020,2,24,47.6062,-122.3321
"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0,Feb24,2020,2,24,33.4255,-111.94
"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,Feb24,2020,2,24,29.3829,-98.6134
"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,Feb24,2020,2,24,41.2545,-95.9758
"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,Feb24,2020,2,24,38.2721,-121.9399
