Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,datetime,date,year,month,day,hr,min
Taiwan,Taiwan,1/31/20 14:00,10,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Qinghai,Mainland China,1/31/20 14:00,8,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Macau,Macau,1/31/20 14:00,7,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Tibet,Mainland China,1/31/20 14:00,1,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
,Thailand,1/31/20 14:00,19,,5.0,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
,Japan,1/31/20 14:00,15,,1.0,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
,Singapore,1/31/20 14:00,13,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
,South Korea,1/31/20 14:00,11,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
,Malaysia,1/31/20 14:00,8,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
,France,1/31/20 14:00,5,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Bavaria,Germany,1/31/20 14:00,5,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
New South Wales,Australia,1/31/20 14:00,4,,2.0,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
,United Arab Emirates,1/31/20 14:00,4,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Victoria,Australia,1/31/20 14:00,3,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Illinois,US,1/31/20 14:00,2,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
California,US,1/31/20 14:00,2,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
,Vietnam,1/31/20 14:00,2,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Ontario,Canada,1/31/20 14:00,2,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Queensland,Australia,1/31/20 14:00,2,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
,Italy,1/31/20 14:00,2,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
,UK,1/31/20 14:00,2,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
,Russia,1/31/20 14:00,2,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Washington,US,1/31/20 14:00,1,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Arizona,US,1/31/20 14:00,1,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
,Nepal,1/31/20 14:00,1,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
British Columbia,Canada,1/31/20 14:00,1,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
,Cambodia,1/31/20 14:00,1,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
,Sri Lanka,1/31/20 14:00,1,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
,Finland,1/31/20 14:00,1,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
,Philippines,1/31/20 14:00,1,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
,India,1/31/20 14:00,1,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
,Sweden,1/31/20 14:00,1,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
