Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,datetime,date,year,month,day,hr,min
Illinois,US,1/29/20 14:30,1,,,2020-01-29 14:30:00,Jan29,2020,1,29,14,30
California,US,1/29/20 14:30,2,,,2020-01-29 14:30:00,Jan29,2020,1,29,14,30
Arizona,US,1/29/20 14:30,1,,,2020-01-29 14:30:00,Jan29,2020,1,29,14,30
,Japan,1/29/20 14:30,7,,1.0,2020-01-29 14:30:00,Jan29,2020,1,29,14,30
,Thailand,1/29/20 14:30,14,,5.0,2020-01-29 14:30:00,Jan29,2020,1,29,14,30
,South Korea,1/29/20 14:30,4,,,2020-01-29 14:30:00,Jan29,2020,1,29,14,30
,Singapore ,1/29/20 14:30,7,,,2020-01-29 14:30:00,Jan29,2020,1,29,14,30
,Vietnam,1/29/20 14:30,2,,,2020-01-29 14:30:00,Jan29,2020,1,29,14,30
,France,1/29/20 14:30,5,,,2020-01-29 14:30:00,Jan29,2020,1,29,14,30
,Nepal,1/29/20 14:30,1,,,2020-01-29 14:30:00,Jan29,2020,1,29,14,30
,Malaysia ,1/29/20 14:30,7,,,2020-01-29 14:30:00,Jan29,2020,1,29,14,30
Ontario,Canada,1/29/20 14:30,1,,,2020-01-29 14:30:00,Jan29,2020,1,29,14,30
British Columbia,Canada,1/29/20 14:30,1,,,2020-01-29 14:30:00,Jan29,2020,1,29,14,30
,Cambodia,1/29/20 14:30,1,,,2020-01-29 14:30:00,Jan29,2020,1,29,14,30
,Sri Lanka,1/29/20 14:30,1,,,2020-01-29 14:30:00,Jan29,2020,1,29,14,30
New South Wales,Australia,1/29/20 14:30,4,,,2020-01-29 14:30:00,Jan29,2020,1,29,14,30
Victoria,Australia,1/29/20 14:30,1,,,2020-01-29 14:30:00,Jan29,2020,1,29,14,30
Bavaria,Germany,1/29/20 14:30,4,,,2020-01-29 14:30:00,Jan29,2020,1,29,14,30
,Finland,1/29/20 14:30,1,,,2020-01-29 14:30:00,Jan29,2020,1,29,14,30
,United Arab Emirates,1/29/20 14:30,4,,,2020-01-29 14:30:00,Jan29,2020,1,29,14,30
