Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,datetime,date,year,month,day,hr,min
Hebei,Mainland China,1/29/20 13:30,48,1.0,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
Gansu,Mainland China,1/29/20 13:30,24,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
Shanxi,Mainland China,1/29/20 13:30,27,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
Inner Mongolia,Mainland China,1/29/20 13:30,16,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
Hong Kong,Hong Kong,1/29/20 13:30,10,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
Guizhou,Mainland China,1/29/20 13:30,9,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
Ningxia,Mainland China,1/29/20 13:30,12,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
Jilin,Mainland China,1/29/20 13:30,9,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
Macau,Macau,1/29/20 13:30,7,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
Taiwan,Taiwan,1/29/20 13:30,8,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
Xinjiang,Mainland China,1/29/20 13:30,13,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
Qinghai,Mainland China,1/29/20 13:30,6,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
Washington,US,1/29/20 13:30,1,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
Illinois,US,1/29/20 13:30,1,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
California,US,1/29/20 13:30,2,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
Arizona,US,1/29/20 13:30,1,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
Ontario,Canada,1/29/20 13:30,3,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
,Japan,1/29/20 13:30,7,,1.0,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
,Thailand,1/29/20 13:30,14,,5.0,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
,South Korea,1/29/20 13:30,4,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
,Singapore,1/29/20 13:30,7,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
,Vietnam,1/29/20 13:30,2,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
,Nepal,1/29/20 13:30,1,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
,Malaysia,1/29/20 13:30,7,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
,Cambodia,1/29/20 13:30,1,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
,Sri Lanka,1/29/20 13:30,1,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
New South Wales,Australia,1/29/20 13:30,4,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
Victoria,Australia,1/29/20 13:30,1,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
,Taiwan,1/29/20 13:30,8,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
,United Arab Emirates,1/29/20 13:30,4,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
,France,1/29/20 13:30,4,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
Bavaria,Germany,1/29/20 13:30,4,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
,Finland,1/29/20 13:30,1,,,2020-01-29 13:30:00,Jan29,2020,1,29,13,30
