Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,datetime,date,year,month,day,hr,min
"San Benito, CA",US,2/3/20 3:53,2,0,0,2020-02-08 10:24:00,Feb08,2020,2,8,10,24
"Santa Clara, CA",US,2/3/20 0:43,2,0,0,2020-02-08 10:24:00,Feb08,2020,2,8,10,24
,Belgium,2/4/20 15:43,1,0,0,2020-02-08 10:24:00,Feb08,2020,2,8,10,24
,Cambodia,1/31/20 8:15,1,0,0,2020-02-08 10:24:00,Feb08,2020,2,8,10,24
"London, ON",Canada,2/4/20 0:03,1,0,0,2020-02-08 10:24:00,Feb08,2020,2,8,10,24
,Finland,1/31/20 8:15,1,0,0,2020-02-08 10:24:00,Feb08,2020,2,8,10,24
Tibet,Mainland China,2/1/20 1:52,1,0,0,2020-02-08 10:24:00,Feb08,2020,2,8,10,24
,Nepal,1/31/20 8:15,1,0,0,2020-02-08 10:24:00,Feb08,2020,2,8,10,24
,Spain,2/1/20 23:43,1,0,0,2020-02-08 10:24:00,Feb08,2020,2,8,10,24
,Sri Lanka,2/8/20 3:43,1,0,1,2020-02-08 10:24:00,Feb08,2020,2,8,10,24
,Sweden,2/1/20 2:13,1,0,0,2020-02-08 10:24:00,Feb08,2020,2,8,10,24
"Boston, MA",US,2/1/20 19:43,1,0,0,2020-02-08 10:24:00,Feb08,2020,2,8,10,24
"Los Angeles, CA",US,2/1/20 19:53,1,0,0,2020-02-08 10:24:00,Feb08,2020,2,8,10,24
"Madison, WI",US,2/5/20 21:53,1,0,0,2020-02-08 10:24:00,Feb08,2020,2,8,10,24
"Orange, CA",US,2/1/20 19:53,1,0,0,2020-02-08 10:24:00,Feb08,2020,2,8,10,24
"Seattle, WA",US,2/1/20 19:43,1,0,0,2020-02-08 10:24:00,Feb08,2020,2,8,10,24
"Tempe, AZ",US,2/1/20 19:43,1,0,0,2020-02-08 10:24:00,Feb08,2020,2,8,10,24
