Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,datetime,date,year,month,day,hr,min
Taiwan,Taiwan,1/31/2020 15:20,10,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Macau,Macau,2/2/2020 4:23,8,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
,Malaysia,1/31/2020 8:15,8,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
,France,2/1/2020 1:52,6,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
,Vietnam,2/1/2020 7:38,6,0,1,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
,United Arab Emirates,2/2/2020 5:43,5,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
New South Wales,Australia,2/1/2020 18:12,4,0,2,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Victoria,Australia,2/1/2020 18:12,4,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Ontario,Canada,2/1/2020 18:12,3,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Queensland,Australia,2/2/2020 22:33,2,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
South Australia,Australia,2/2/2020 22:33,2,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
,India,2/2/2020 6:03,2,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
,Italy,1/31/2020 8:15,2,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
,Philippines,2/2/2020 3:33,2,1,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
,Russia,1/31/2020 16:13,2,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
,UK,2/1/2020 1:52,2,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
"Chicago, IL",US,2/1/2020 19:43,2,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
"San Benito, CA",US,2/3/2020 3:53,2,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
"Santa Clara, CA",US,2/3/2020 0:43,2,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
,Cambodia,1/31/2020 8:15,1,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
British Columbia,Canada,2/1/2020 18:12,1,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
,Finland,1/31/2020 8:15,1,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Tibet,Mainland China,2/1/2020 1:52,1,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
,Nepal,1/31/2020 8:15,1,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
,Spain,2/1/2020 23:43,1,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
,Sri Lanka,1/31/2020 8:15,1,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
,Sweden,2/1/2020 2:13,1,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
"Boston, MA",US,2/1/2020 19:43,1,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
"Los Angeles, CA",US,2/1/2020 19:53,1,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
"Orange, CA",US,2/1/2020 19:53,1,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
"Seattle, WA",US,2/1/2020 19:43,1,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
"Tempe, AZ",US,2/1/2020 19:43,1,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
