Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,date,year,month,day,Latitude,Longitude
,Finland,2020-02-12T00:03:12,1,0,1,Feb25,2020,2,25,64.0,26.0
,Iraq,2020-02-24T23:33:02,1,0,0,Feb25,2020,2,25,33.0,44.0
From Diamond Princess,Israel,2020-02-22T20:53:02,1,0,0,Feb25,2020,2,25,31.0461,34.8516
,Lebanon,2020-02-22T20:53:02,1,0,0,Feb25,2020,2,25,33.8547,35.8623
Tibet,Mainland China,2020-02-12T06:43:02,1,0,1,Feb25,2020,2,25,31.6927,88.0924
,Nepal,2020-02-12T14:43:03,1,0,1,Feb25,2020,2,25,28.1667,84.25
,Sri Lanka,2020-02-08T03:43:03,1,0,1,Feb25,2020,2,25,7.0,81.0
,Sweden,2020-02-01T02:13:26,1,0,0,Feb25,2020,2,25,63.0,16.0
,Switzerland,2020-02-25T19:13:21,1,0,0,Feb25,2020,2,25,46.8182,8.2275
"Boston, MA",US,2020-02-01T19:43:03,1,0,0,Feb25,2020,2,25,42.3601,-71.0589
"Humboldt County, CA",US,2020-02-21T05:13:09,1,0,0,Feb25,2020,2,25,40.745,-123.8695
"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0,Feb25,2020,2,25,34.0522,-118.2437
"Madison, WI",US,2020-02-05T21:53:02,1,0,0,Feb25,2020,2,25,43.0731,-89.4012
"Orange, CA",US,2020-02-01T19:53:03,1,0,0,Feb25,2020,2,25,33.7879,-117.8531
"Sacramento County, CA",US,2020-02-21T23:13:16,1,0,0,Feb25,2020,2,25,38.4747,-121.3542
"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0,Feb25,2020,2,25,29.4241,-98.4936
"Seattle, WA",US,2020-02-09T07:03:04,1,0,1,Feb25,2020,2,25,47.6062,-122.3321
"Tempe, AZ",US,2020-02-25T21:23:03,1,0,1,Feb25,2020,2,25,33.4255,-111.94
"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,Feb25,2020,2,25,29.3829,-98.6134
"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,Feb25,2020,2,25,41.2545,-95.9758
"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,Feb25,2020,2,25,38.2721,-121.9399
