Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,datetime,date,year,month,day,hr,min
Hainan,Mainland China,2/1/20 10:00,62,1.0,1.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Shanxi,Mainland China,2/1/20 10:00,47,,1.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Tianjin,Mainland China,2/1/20 10:00,38,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Gansu,Mainland China,2/1/20 10:00,35,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Guizhou,Mainland China,2/1/20 10:00,29,,2.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Ningxia,Mainland China,2/1/20 10:00,26,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Inner Mongolia,Mainland China,2/1/20 10:00,23,,1.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Xinjiang,Mainland China,2/1/20 10:00,18,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Jilin,Mainland China,2/1/20 10:00,17,,1.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Hong Kong,Hong Kong,2/1/20 10:00,13,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Taiwan,Taiwan,2/1/20 10:00,10,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Qinghai,Mainland China,2/1/20 10:00,9,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Macau,Macau,2/1/20 10:00,7,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Tibet,Mainland China,2/1/20 10:00,1,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Washington,US,2/1/20 10:00,1,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Illinois,US,2/1/20 10:00,2,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
California,US,2/1/20 10:00,3,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Arizona,US,2/1/20 10:00,1,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
,Japan,2/1/20 10:00,17,,1.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
,Thailand,2/1/20 10:00,19,,7.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
,South Korea,2/1/20 10:00,12,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
,Singapore ,2/1/20 10:00,18,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
,Vietnam,2/1/20 10:00,6,,1.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
,France,2/1/20 10:00,6,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
,Nepal,2/1/20 10:00,1,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
,Malaysia ,2/1/20 10:00,8,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Ontario,Canada,2/1/20 10:00,3,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
British Columbia,Canada,2/1/20 10:00,1,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
,Cambodia,2/1/20 10:00,1,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
,Sri Lanka,2/1/20 10:00,1,,1.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
New South Wales,Australia,2/1/20 10:00,4,,2.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Victoria,Australia,2/1/20 10:00,4,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Queensland,Australia,2/1/20 10:00,3,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
South Australia,Australia,2/1/20 10:00,1,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Bavaria,Germany,2/1/20 10:00,7,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
,Finland,2/1/20 10:00,1,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
,United Arab Emirates,2/1/20 10:00,4,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
,Philippines,2/1/20 10:00,1,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
,India,2/1/20 10:00,1,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
,Italy,2/1/20 10:00,2,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
,Sweden,2/1/20 10:00,1,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
,Russia,2/1/20 10:00,2,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
,Spain,2/1/20 10:00,1,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
,UK,2/1/20 10:00,2,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
